train_loss,test_loss,train_acc,test_acc,step_time,gap,sat_ratio
1.9350579714836063,1.752020822763443,27.11,35.23,0.03244106239065185,-0.1830371487201632,0.2155700847012614
1.6463417299568195,1.5677837169170379,38.466,41.99,0.03234443274300421,-0.0785580130397816,0.2273071135123781
1.5217390185426873,1.4205020618438722,43.596,48.08,0.03232486473629847,-0.10123695669881516,0.18115756999160273
1.4305188405849134,1.3531920111179352,47.534,50.44,0.03263965165218734,-0.07732682946697822,0.17795731524786199
1.3447564169573967,1.2814678019285202,50.984,53.82,0.03224500731738937,-0.0632886150288765,0.19300719313837095
1.2641910125532418,1.1909742975234985,54.328,57.39,0.03292168497734362,-0.07321671502974336,0.18118495749504826
1.191321751650642,1.1311315566301345,57.188,59.37,0.032643734646575225,-0.060190195020507486,0.15653647247321822
1.1226115033144841,1.0605401414632798,59.722,62.22,0.03262757706215315,-0.06207136185120432,0.192948619170313
1.059406936016229,1.0227086836099624,62.082,63.92,0.032363907455483364,-0.036698252406266674,0.17862921506628696
1.006082117100201,1.0119745129346847,64.19,64.16,0.03255351303178636,0.005892395834483644,0.2144541947345715
0.9590777829479988,0.9603342163562775,65.988,66.27,0.03265938368599738,0.0012564334082786344,0.20325447578352931
0.9210225043394377,0.9070217007398605,67.122,68.21,0.032765473856035704,-0.014000803599577116,0.18091449597542283
0.8771176740641484,0.8798129880428314,68.64,69.0,0.032393810389291906,0.002695313978682945,0.18950617899193758
0.8456993578644969,0.8659686136245728,69.95,69.71,0.03241522415824558,0.020269255760075877,0.20783066540145015
0.8122782376416199,0.8295117646455765,71.226,70.79,0.03210962885785896,0.01723352700395664,0.16401117005340946
0.7856190805240055,0.8101351815462112,72.142,71.61,0.032626683754689245,0.024516101022205694,0.18630934044211994
0.753938543369703,0.7989654850959778,73.13,71.98,0.03276083109628819,0.04502694172627475,0.16837758436107406
0.7310080788934322,0.7802866703271866,74.028,72.66,0.03217704460748931,0.04927859143375435,0.18762659746502963
0.7103509154466107,0.7667036336660386,74.75,73.0,0.03252637172903856,0.05635271821942789,0.1668878046586863
0.6845575979603525,0.7510663369297981,75.548,73.96,0.03265986296222033,0.06650873896944554,0.1721924968635636
0.6642799704428524,0.7465674474835395,76.146,74.25,0.03244243131574157,0.08228747704068717,0.19014285176098758
0.6490104154247762,0.7232706183195114,77.036,75.01,0.03240615327644836,0.07426020289473523,0.21467129513843888
0.6273673762140981,0.7102966421842575,77.878,75.2,0.03203115073006476,0.08292926597015937,0.20109663188032917
0.613650290405049,0.715779315829277,78.294,75.57,0.03208292414770102,0.10212902542422797,0.19385295595908675
0.596561481885593,0.6987582489848136,78.858,76.09,0.03227568770308629,0.10219676709922065,0.21151896292473846
0.581136393044001,0.6961134362220764,79.178,76.05,0.032629475874059344,0.11497704317807544,0.20756709888382294
0.5700293014116604,0.6864842343330383,79.912,76.54,0.03243729769421355,0.11645493292137787,0.18060931455761686
0.5557137750603659,0.6876569882035255,80.092,76.72,0.032470384827050405,0.1319432131431596,0.20053200044819866
0.5448605797022504,0.6754922664165497,80.942,76.75,0.032236612666293483,0.13063168671429926,0.2003651801546392
0.5330210457677427,0.6718006190657616,81.232,77.09,0.032584275735918516,0.13877957329801893,0.18386736437301698
0.5235675170141108,0.6749209907650947,81.352,77.0,0.03285173930780357,0.15135347375098396,0.14172055783274118
0.5110338579510789,0.6675191837549209,81.666,77.53,0.032731945252479494,0.156485325803842,0.1694307085679611
0.500203597271229,0.6648650169372559,82.174,77.61,0.03267327233043778,0.16466141966602688,0.2138816552121117
0.4960522762954692,0.6675818115472794,82.45,77.73,0.032710054646367615,0.17152953525181014,0.1845868817645276
0.48986756229949424,0.6610787492990494,82.648,78.07,0.03226811989493992,0.17121118699955518,0.17667124804609236
0.4823537834769929,0.6588187611103058,82.864,78.16,0.032576707927772154,0.17646497763331287,0.159381555975586
0.4791218769519835,0.6562058341503143,82.954,78.31,0.03208926327698066,0.1770839571983308,0.20967864528253866
0.47000308689254017,0.6601366972923279,83.45,78.09,0.03243358909626446,0.19013361039978777,0.20735403117706644
0.4702716174790317,0.6546976730227471,83.248,78.19,0.032339772909803464,0.18442605554371538,0.15551277267924674
0.4665937490018128,0.6569497856497765,83.424,78.22,0.03269034212507555,0.1903560366479637,0.18816409832147388
0.4640365145395479,0.6528106755018235,83.59,78.53,0.03261121581582462,0.18877416096227556,0.17398792821948197
0.4607363479674015,0.6552303877472877,83.596,78.45,0.03250622566398757,0.19449403977988622,0.1977542829953189
0.46195878839248894,0.6544372871518135,83.676,78.33,0.03209239564588308,0.19247849875932455,0.2162916887404315
0.4560304470836659,0.6529300031065941,83.906,78.41,0.03247401476516138,0.1968995560229282,0.18642078338255968
0.4588078901438457,0.6541360539197921,83.66,78.47,0.03225535200075116,0.19532816377594642,0.1858336298913106
0.4572882657237065,0.655209700167179,83.9,78.35,0.03260307177863157,0.19792143444347254,0.19303929624524352
0.4590425160534851,0.6529192662239075,83.802,78.6,0.03290645789612285,0.19387675017042239,0.1960388894947862
0.45109303032650666,0.6533135578036309,84.116,78.49,0.03293126745297171,0.2022205274771242,0.18340010384580477
0.4507918748099481,0.6533015567064285,84.114,78.58,0.032624130663664444,0.20250968189648044,0.2078013239769087
0.4502821938918375,0.6552992224693298,84.072,78.41,0.03247693981356023,0.20501702857749232,0.20237713493304052
