train_loss,test_loss,train_acc,test_acc,step_time,gap,sat_ratio
1.4503193676014385,1.3212143206596374,46.74,54.28,0.01303072719622756,-0.12910504694180114,
1.0009750890000093,1.0630950713157654,64.452,62.93,0.0124146779784766,0.062119982315756106,
0.8221620999638687,0.9050529211759567,71.14,68.92,0.012821447513902278,0.08289082121208802,
0.7069235909777833,0.7641946107149125,75.522,73.98,0.013208892339330805,0.057271019737129114,
0.6337217494959722,0.6416875118017197,78.238,77.76,0.012861724399849582,0.007965762305747526,
0.5698160651852103,0.7873347270488739,80.57,74.53,0.01198506660168738,0.21751866186366353,
0.5274909131057427,0.612495394051075,81.972,79.03,0.012509802723174814,0.0850044809453323,
0.4894790645603024,0.5547607681155204,83.288,81.27,0.01244405407429961,0.06528170355521806,
0.45111706875779134,0.5810857710242271,84.614,80.46,0.0132201577696349,0.12996870226643575,
0.4236465521785609,0.5357390049099923,85.638,82.56,0.013236336086107336,0.11209245273143137,
0.398379318358953,0.5123707827925682,86.514,82.93,0.01327486355286425,0.11399146443361519,
0.38206752517339215,0.5308473546802998,86.824,82.05,0.013262956038765285,0.1487798295069076,
0.359741117109728,0.5231671172380448,87.952,82.89,0.013140768651157389,0.16342600012831676,
0.34038096616792557,0.4142812840640545,88.326,86.1,0.012514077184145407,0.07390031789612894,
0.32950818348113836,0.42100287348031995,88.862,85.95,0.012860387792367764,0.09149468999918159,
0.3103923902792089,0.36410743281245234,89.344,87.93,0.013293993747447762,0.05371504253324344,
0.2929921973772976,0.40832517966628074,90.01,86.81,0.013337110924293927,0.11533298228898314,
0.28377402103160654,0.3604103048145771,90.2,88.2,0.013332495604024823,0.07663628378297055,
0.27330503622284325,0.4301247453689575,90.664,86.37,0.013304307332734014,0.15681970914611426,
0.2582192952599367,0.34944586411118506,91.11,88.72,0.01277989560685804,0.09122656885124836,
0.24458125008798925,0.3983388291299343,91.59,86.89,0.012559233419120769,0.15375757904194504,
0.23529613120933932,0.38325082436203955,92.09,88.18,0.013204639220176756,0.14795469315270024,
0.22061096356652887,0.43490709125995636,92.43,86.77,0.013297079164353782,0.21429612769342749,
0.21673748095322143,0.34081664502620695,92.594,88.76,0.013298920048472216,0.12407916407298553,
0.20730020648911787,0.31158091977238656,92.898,89.94,0.013289650382898043,0.10428071328326868,
0.19095099284825728,0.29987446531653406,93.426,90.5,0.013259330369017618,0.10892347246827677,
0.17517085748788952,0.3112545525282621,93.922,90.24,0.012576053209621888,0.1360836950403726,
0.1621851514443717,0.3241569156944752,94.388,90.16,0.01272063426044591,0.16197176425010348,
0.15494331073425616,0.31761555597186086,94.678,90.08,0.013285647877646835,0.1626722452376047,
0.14333084400962381,0.3083290068805218,95.104,90.83,0.01329415289642256,0.16499816287089797,
0.13109632563369963,0.3346205084770918,95.586,89.8,0.013284125291477994,0.20352418284339216,
0.12087150376356776,0.3048040061444044,95.874,91.02,0.013286798506441629,0.18393250238083664,
0.10963518019108211,0.2975758119672537,96.274,91.25,0.012819985294585947,0.1879406317761716,
0.09694911726295491,0.2989487746357918,96.8,91.47,0.01257355926591722,0.20199965737283687,
0.08819864882761255,0.2992815832048655,97.064,91.65,0.01304166884068638,0.21108293437725292,
0.08075055739153987,0.3169641400128603,97.324,91.06,0.013275221485615996,0.23621358262132042,
0.06811447745031865,0.297912240922451,97.774,91.99,0.013269550660077263,0.22979776347213235,
0.06183910799805847,0.3024028480798006,97.972,91.85,0.013284792985452716,0.24056374008174214,
0.05370358426047637,0.28251689184457063,98.298,92.6,0.013272267168440172,0.22881330758409427,
0.04805125334821737,0.28955058377236126,98.464,92.24,0.012679365894678609,0.2414993304241439,
0.039900689650222164,0.28516902986913917,98.784,92.55,0.0124319428982942,0.245268340218917,
0.03699615602726903,0.2933033709228039,98.86,92.59,0.013282319164032217,0.2563072148955349,
0.030591515794424984,0.29344006814062595,99.114,92.68,0.013256188853622397,0.26284855234620097,
0.028632067700090538,0.28677289813756945,99.132,92.79,0.01327007079063474,0.25814083043747893,
0.023540399314792793,0.285602947473526,99.39,92.7,0.013279127647809665,0.2620625481587332,
0.021732310688270785,0.2942898557707667,99.42,92.89,0.012946628853488152,0.2725575450824959,
0.020509757626744562,0.2913314890488982,99.488,92.81,0.01244280222431778,0.27082173142215366,
0.020312676050812196,0.28861915215849876,99.468,92.85,0.012904928163494296,0.26830647610768654,
0.018996739542692938,0.29200164932757616,99.562,92.72,0.013261134057398647,0.27300490978488323,
0.01859675882005459,0.2890742104500532,99.518,92.83,0.013275260510651962,0.27047745162999864,
