train_loss,test_loss,train_acc,test_acc,step_time,gap,sat_ratio
1.6246817602830774,1.5159669888019562,40.694,46.52,0.08208741861231186,-0.10871477148112119,
1.0852452829060957,1.1906794941425323,60.98,58.65,0.055655687361422096,0.10543421123643659,
0.8588791796008645,0.8617724257707596,69.68,70.06,0.055080078446956546,0.0028932461698951695,
0.7294803649720634,0.870410760641098,74.306,71.12,0.054343399794205376,0.14093039566903465,
0.6113955447893313,0.735042043030262,78.678,75.25,0.05467725287922813,0.12364649824093066,
0.5333682830681277,0.7630644905567169,81.536,76.48,0.05447529770834062,0.2296962074885892,
0.4930778581772924,0.5405928841233254,83.04,81.38,0.054780891179428685,0.04751502594603302,
0.4653585059258639,0.6168586796522141,83.95,78.92,0.05422559723524791,0.15150017372635016,
0.43577942614207793,0.5263421818614006,84.972,82.74,0.05451156843043959,0.09056275571932265,
0.4146242600191585,0.5719809287786484,85.736,80.61,0.05456249061447885,0.1573566687594899,
0.4050537104649312,0.4807551935315132,85.822,83.36,0.054132001784146594,0.07570148306658198,
0.39233023195010625,0.4815313950181007,86.42,83.26,0.05508392241299915,0.08920116306799447,
0.36587944581075704,0.5412201362848282,87.278,82.47,0.054338266172677355,0.1753406904740712,
0.36534292207044716,0.5938103070855141,87.406,80.23,0.05499529594655537,0.22846738501506691,
0.34988483058674563,0.6749926769733429,87.864,77.66,0.05443499887081058,0.32510784638659723,
0.3379814513122944,0.6363455674052239,88.524,79.87,0.05453551455836772,0.29836411609292945,
0.32637966106005034,0.4030395832657814,88.864,86.16,0.054865879171034866,0.07665992220573103,
0.3180388118452428,0.5047916185855865,88.996,83.11,0.05448375272628901,0.18675280674034372,
0.3070110207628411,0.8455163183808326,89.432,74.49,0.05490954818628024,0.5385052976179916,
0.29329438789573775,0.46865770891308783,89.888,84.5,0.05415110514901788,0.17536332101735008,
0.28603031476745217,0.5014296485483647,90.176,84.65,0.05502169943221695,0.21539933378091253,
0.27134904741783583,0.39848314940929414,90.686,86.89,0.054334737455753415,0.1271341019914583,
0.2620934946533969,0.4006391763687134,90.942,86.67,0.05488335446018697,0.1385456817153165,
0.24565786321449767,0.3549186086654663,91.51,88.26,0.05431429870293268,0.10926074545096864,
0.23824310413254496,0.33813353136181834,91.838,88.88,0.054489824168212575,0.09989042722927338,
0.23094036125237374,0.39580239057540895,91.996,87.57,0.054927191770899934,0.1648620293230352,
0.2118674223227879,0.3470550011098385,92.762,88.41,0.05424397070999341,0.1351875787870506,
0.20222988962898475,0.373360483199358,93.014,88.16,0.055087403568160505,0.17113059357037325,
0.1854723012813217,0.4312454468011856,93.55,86.16,0.05430801445260987,0.2457731455198639,
0.17637366910114924,0.35557129070162774,93.98,88.76,0.05501152487362132,0.1791976216004785,
0.1619331589268754,0.3599928231537342,94.394,88.47,0.05439992207090568,0.1980596642268588,
0.1468172049735818,0.3377973599731922,94.93,89.66,0.05501687069378241,0.1909801549996104,
0.13138995907457587,0.34739428251981735,95.556,88.86,0.05477705209151558,0.21600432344524148,
0.11756312128756662,0.2848507358878851,95.88,91.0,0.054325370837355516,0.1672876146003185,
0.10561511819929723,0.2923107299953699,96.352,91.42,0.05515112352493169,0.18669561179607266,
0.09346091042718162,0.25331976808607576,96.808,91.78,0.054321123815863334,0.15985885765889413,
0.07642189812991777,0.24119325295090677,97.392,92.4,0.05506963071310916,0.16477135482098898,
0.06176226234773312,0.2438542016595602,97.95,92.54,0.05445163024355993,0.1820919393118271,
0.049188990953385525,0.2547584764286876,98.418,92.5,0.054945820737677765,0.20556948547530207,
0.03632223385426661,0.23024561613798142,98.83,93.35,0.05479082488038046,0.1939233822837148,
0.02908685994024872,0.22593413930386305,99.096,93.62,0.054538764612144214,0.19684727936361435,
0.01942057945810811,0.2151046038046479,99.442,94.07,0.054722654849976834,0.1956840243465398,
0.014555943732642952,0.2223622016608715,99.602,94.27,0.05420606093638388,0.20780625792822854,
0.00949928742777461,0.21614917747676374,99.782,94.39,0.05511833334822789,0.20664989004898912,
0.007825782835481169,0.20884587448090314,99.834,94.85,0.054084222944801114,0.20102009164542198,
0.005807372194457599,0.20631622821092604,99.892,94.71,0.05468284260586399,0.20050885601646845,
0.005256702171583825,0.20381238540634514,99.9,94.94,0.0543686788710182,0.1985556832347613,
0.005330808960911258,0.20257982214912773,99.902,94.86,0.05455268252536159,0.19724901318821647,
0.004638519391323418,0.2057208026573062,99.912,94.79,0.05466652282363618,0.20108228326598276,
0.0040982461930728995,0.20312928782776,99.936,94.85,0.05421368789185039,0.1990310416346871,
