train_loss,test_loss,train_acc,test_acc,step_time,gap,sat_ratio
2.1012626490019777,1.6690893542766572,26.228,38.22,0.032577555502772026,-0.4321732947253205,
1.5533594667454205,1.4189381062984467,42.996,48.15,0.02630966520675308,-0.13442136044697373,
1.3130671968850334,1.1745323938131333,52.506,56.67,0.02562760940902983,-0.13853480307190003,
1.114892871940837,1.2601345640420913,60.376,55.48,0.026198817640924087,0.14524169210125426,
0.9950140778670835,0.985101187825203,64.576,65.8,0.026316209827237726,-0.009912890041880562,
0.9307095038006677,0.9464865428209305,67.422,66.71,0.025912822664851117,0.01577703902026273,
0.9249148246882212,0.8822713780403137,67.64,69.17,0.026208786098548518,-0.042643446647907424,
0.8388396926853053,0.8585965991020202,70.826,70.57,0.026199745705060642,0.019756906416714903,
0.802898247528564,0.8406530767679214,72.214,70.58,0.026163020707152384,0.03775482923935747,
0.7839978588816455,0.9921824449300766,72.61,72.84,0.0260764473234601,0.20818458604843104,
0.7562954948686272,0.8227443790435791,73.878,71.82,0.026151477223467032,0.06644888417495187,
0.7408651485467506,0.8595650178194046,74.21,71.82,0.026364287452014815,0.11869986927265408,
0.7263377334760583,0.8516234573721886,75.02,73.0,0.02593356934959626,0.12528572389613024,
0.7167379365247839,0.6986283197999,75.26,75.41,0.026564598083496094,-0.01810961672488387,
0.6969954677097633,0.712079014480114,76.106,74.94,0.02637934684753418,0.015083546770350731,
0.6849421316095631,0.7646122348308563,76.302,73.96,0.026038693649994442,0.0796701032212932,
0.6748645801830779,0.7015270760655403,76.778,75.43,0.026251977057103307,0.02666249588246239,
0.6538491911442993,0.7923180294036866,77.416,72.96,0.0258517368980076,0.13846883825938727,
0.6485655899242977,0.7388097780942917,77.63,74.86,0.025860934611171713,0.09024418816999402,
0.633186009457654,0.70496318846941,77.976,76.2,0.02613624160551964,0.07177717901175595,
0.6248477425264276,0.5988683333992958,78.398,79.54,0.026275160367531546,-0.025979409127131814,
0.6002937011096788,0.6693728256225586,79.26,77.65,0.026448307744682292,0.06907912451287979,
0.5961492960257908,0.6317438602447509,79.5,78.8,0.02619738042202142,0.03559456421896012,
0.5808605967885088,0.5731172034144402,79.976,80.22,0.02571040346189533,-0.007743393374068597,
0.568275787717546,0.5511499631404877,80.586,80.96,0.026534497585442976,-0.017125824577058357,
0.5532756560598798,0.5557154241204262,80.92,81.44,0.025984767147952028,0.0024397680605463545,
0.5401437790954814,0.5783189785480499,81.282,79.93,0.026492895677571408,0.03817519945256853,
0.5252686292314164,0.5708163213729859,81.95,80.56,0.026106579529354943,0.04554769214156951,
0.5103064424851361,0.5518630543351173,82.434,81.53,0.02616613722213394,0.04155661184998116,
0.4960344356801504,0.527799229323864,82.926,81.95,0.026174074548589603,0.03176479364371365,
0.48657097543596917,0.4873874652385712,83.186,83.44,0.026375829106401603,0.0008164898026020162,
0.4680654309747164,0.48708671391010283,83.644,83.31,0.026235521297015802,0.019021282935386408,
0.4467904762462582,0.5075088149309158,84.64,83.37,0.026065371530440154,0.06071833868465765,
0.4412873238706223,0.47740129053592684,84.78,83.53,0.026402723453843684,0.03611396666530453,
0.4203212348472737,0.45899871975183487,85.508,84.26,0.026358308694551667,0.03867748490456119,
0.40652749605495914,0.4580449363589287,85.906,84.28,0.02583279695047442,0.05151744030396954,
0.38924679232527837,0.4202593973278999,86.642,85.61,0.026266869376687443,0.03101260500262154,
0.3695570807475263,0.4223670290410519,87.306,85.65,0.026121901734100887,0.05280994829352559,
0.3576240214088079,0.3997251431643963,87.706,86.39,0.02617529956885921,0.04210112175558839,
0.3393950902516275,0.38645155876874926,88.266,87.02,0.02627483414262152,0.04705646851712175,
0.3208326810918501,0.378722133487463,88.88,86.79,0.025939220052850827,0.057889452395612884,
0.30613139245058874,0.36245490819215775,89.292,87.75,0.026226338218240178,0.05632351574156902,
0.2880589304220341,0.36341906934976576,90.124,87.82,0.02628580444609113,0.07536013892773163,
0.27512656659116524,0.34110193952918055,90.522,88.42,0.02616131884972458,0.06597537293801531,
0.2596311647721264,0.3415860755741596,91.038,88.17,0.026173558076629248,0.08195491080203321,
0.2444489635431858,0.3353192827105522,91.59,88.54,0.0269078433970966,0.09087031916736643,
0.2330513862926332,0.33090544179081915,91.932,88.78,0.02600513760695982,0.09785405549818596,
0.2266242092718249,0.32594016313552854,92.236,89.05,0.02614732715479858,0.09931595386370365,
0.2216575582466467,0.3254889793694019,92.402,89.18,0.026388551877892536,0.1038314211227552,
0.22060300804236355,0.32406495586037637,92.472,89.11,0.025740099684966496,0.10346194781801282,
