train_loss,test_loss,train_acc,test_acc,step_time,gap,sat_ratio
1.4201739271888343,1.286922904253006,48.162,55.21,0.03325093859601814,-0.13325102293582836,0.06415069311808207
0.9636240250924054,0.9693776297569275,65.786,66.98,0.031907665760011014,0.005753604664522127,0.06675972479738687
0.7572447351939843,1.1299836951494218,73.444,64.93,0.03281759057203522,0.3727389599554375,0.09003894338323
0.6195223724750607,0.7921696981787681,78.478,75.09,0.03335315797030163,0.17264732570370744,0.08780706358926468
0.5304795279527259,0.6592545595765114,81.658,77.78,0.032775043526573865,0.12877503162378545,0.06993678222459397
0.4730738116728375,0.5986171668767929,83.654,80.56,0.0320302744960541,0.12554335520395538,0.11918700388142545
0.4217201377958288,0.7330700042843818,85.544,77.59,0.03333863638855917,0.31134986648855306,0.12267298745971761
0.3775226913983255,0.5356116339564323,86.96,82.49,0.03312325294670242,0.1580889425581068,0.13230495120790836
0.34043882421367916,0.4526572668552399,88.22,85.37,0.03186601385131212,0.11221844264156072,0.1130047818449767
0.31352261318575086,0.5521894459426403,89.164,82.92,0.03309525431269575,0.23866683275688944,0.09545061344182805
0.2840294203032618,0.42597684293985366,90.116,86.03,0.03311154665544515,0.14194742263659188,0.1481467072410803
0.26282374396958313,0.47014606565237044,90.84,86.13,0.03270602653093655,0.2073223216827873,0.14007532492672142
0.2385047403023676,0.49171664133667947,91.706,85.6,0.03230932484502378,0.2532119010343119,0.14270495994408663
0.21624146739159095,0.45868694856762887,92.438,86.75,0.03315206135020537,0.24244548117603792,0.12177823797162426
0.19884320550486254,0.4326660072803497,93.064,87.5,0.03311355827409593,0.23382280177548717,0.15468284369348304
0.17812218262678217,0.5296934348344803,93.914,85.57,0.03202932630963338,0.35157125220769814,0.13460959244617507
0.16434314868905964,0.40026333957910537,94.216,88.03,0.03299879966794377,0.23592019089004573,0.11711488831543217
0.15075681664411675,0.3930991953611374,94.73,88.4,0.0331812539064061,0.24234237871702066,0.15629131605260466
0.13427957068757176,0.4025884801149368,95.364,88.71,0.03261283779388194,0.26830890942736507,0.17966063695616627
0.11859912284271186,0.42115151062607764,95.908,89.1,0.032369104492694825,0.3025523877833658,0.13530561036773417
0.10801062040755054,0.46361146077513693,96.17,88.46,0.033091618276922904,0.3556008403675864,0.12105452884968958
0.09407149316252345,0.39264104701578617,96.768,90.1,0.033141196536286104,0.2985695538532627,0.13383798026479782
0.08548244041011994,0.393225459009409,96.958,89.84,0.03198774696311073,0.30774301859928904,0.11802821468169752
0.0748672847209684,0.3660334700345993,97.368,90.5,0.033106268519330816,0.2911661853136309,0.1697755562215063
0.0656095483671407,0.4113143423199654,97.75,89.8,0.033129434146539634,0.3457047939528247,0.1543510125165707
0.05677353367721543,0.414019920527935,98.042,90.26,0.032784225385817115,0.3572463868507196,0.1645561478639904
0.0492134351161835,0.3982714696228504,98.274,90.76,0.03220915916325796,0.34905803450666695,0.11932966267493994
0.04367906506390065,0.44308748804032805,98.546,90.12,0.03310489105751448,0.3994084229764274,0.10129560239760108
0.03727232176057823,0.4275072141736746,98.776,90.36,0.033366941734957876,0.3902348924130964,0.10175705477350244
0.032431011372829416,0.412074928060174,98.878,91.29,0.03160731444883225,0.37964391668734454,0.11519369383489615
0.027300144233109662,0.4195066513121128,99.092,91.02,0.033107000848521355,0.3922065070790031,0.16259223621730742
0.024041155109639323,0.44490932509303094,99.222,90.86,0.033352903697801674,0.4208681699833916,0.12351564343430493
0.020703885257375116,0.4345032179355621,99.326,91.17,0.032464667659281465,0.413799332678187,0.12936963285319508
0.017740292162747574,0.3973107203096151,99.436,91.57,0.032362666581292894,0.37957042814686753,0.1399777726104826
0.014635820620600372,0.41273186951875684,99.548,91.77,0.03311681015717099,0.3980960488981565,0.1697705836525481
0.012877129135317529,0.41071936540305615,99.582,91.75,0.033347037747083114,0.3978422362677386,0.1322743515778137
0.010366558376133985,0.406037442535162,99.654,91.83,0.03164681693172211,0.395670884159028,0.13608011176907703
0.009487755398642357,0.4163125379756093,99.714,92.0,0.03314963935891076,0.4068247825769669,0.1551001017349527
0.008391229512766623,0.42270190387964246,99.756,91.83,0.03333723331656297,0.41431067436687585,0.1339706207331466
0.007078483573469522,0.4222268784046173,99.774,91.82,0.03240395019121487,0.4151483948311478,0.10447382487258629
0.0061211806147798776,0.411874285787344,99.838,91.91,0.03240774232713158,0.4057531051725641,0.12496150240706476
0.0056664462594608386,0.4233058715611696,99.852,91.99,0.03338596034232918,0.4176394253017088,0.12385672188707088
0.005291501641237174,0.4253494630008936,99.846,92.1,0.033100278176310116,0.42005796135965645,0.10446953272545025
0.0045936612551227985,0.42156826056540014,99.882,92.16,0.03163152887388263,0.41697459931027736,0.14774928049331432
0.004246726682286976,0.42328501746058467,99.896,92.21,0.033394902563460956,0.4190382907782977,0.12380000249433674
0.004322890705495115,0.41971535854041575,99.902,92.41,0.03311221252012131,0.4153924678349206,0.12045977689129742
0.004105783468435395,0.4231417412310839,99.892,92.34,0.03242660239529427,0.4190359577626485,0.12481426144459921
0.00344393617803138,0.4220903965830803,99.928,92.37,0.03243541961435772,0.4186464604050489,0.11173345295124149
0.003928818032377736,0.42113377280533315,99.908,92.32,0.033450437018938385,0.41720495477295544,0.08782665724130838
0.003247143229884405,0.4284641715139151,99.922,92.23,0.033155507748694066,0.4252170282840307,0.15912975514993855
