train_loss,test_loss,train_acc,test_acc,step_time,gap,sat_ratio
1.4514941266735497,1.325323330760002,47.226,56.18,0.015289969456470227,-0.12617079591354763,0.0639098791989791
0.9880008758486384,1.207399924993515,65.088,62.52,0.015304284937241498,0.21939904914487662,0.09512276739028662
0.7880422893692466,0.8821339386701584,72.712,71.22,0.015287669418413011,0.09409164930091185,0.06489844306553197
0.6612888978570318,0.6921872276067734,76.992,77.12,0.015312212507438172,0.030898329749741604,0.07443603085724775
0.5791803268367982,0.6921450567245483,80.002,78.28,0.014844995630366722,0.11296472988775008,0.11688465889515269
0.5148490163523828,0.590359759926796,82.434,80.23,0.014572652099687425,0.07551074357441323,0.0930764657430161
0.46380451866580397,0.6319691953063011,84.128,80.42,0.01533359212948538,0.16816467664049717,0.10598419887618446
0.4217627516106876,0.5235141104459763,85.524,83.07,0.015257446357356312,0.10175135883528869,0.08160730298496438
0.38684018592700326,0.5917040663957596,86.772,81.45,0.015252400542159214,0.2048638804687563,0.09158373245952169
0.3557118067274923,0.4797379021346569,87.756,85.1,0.015291968270031082,0.12402609540716458,0.07912365744144793
0.3317894417497203,0.506371023207903,88.572,84.74,0.014826769719038473,0.17458158145818264,0.07880187491105904
0.3045994673314912,0.4570447002351284,89.512,86.44,0.014557027450912748,0.1524452329036372,0.07506922281970253
0.2772817614552615,0.45290754705667496,90.526,86.66,0.01532299378338982,0.17562578560141345,0.08860138481799772
0.2598131657256495,0.5684593868255615,91.148,83.76,0.015328048745079724,0.308646221099912,0.07675649849800349
0.24172204420389726,0.4308594365417957,91.664,87.84,0.015247148625990924,0.18913739233789845,0.04887437234800826
0.21954324155512367,0.420760667771101,92.446,87.77,0.015275274091364477,0.20121742621597732,0.11199388714157976
0.2066454391288178,0.46703754156827926,92.842,86.88,0.014790454484007853,0.2603921024394614,0.08636579641353348
0.18926200438338472,0.4105163513123989,93.44,88.61,0.014603322119359165,0.22125434692901416,0.07972101663256546
0.17491827042930572,0.3789607012271881,94.04,89.26,0.015266664802570782,0.2040424307978824,0.10440542100156934
0.1605420422447307,0.43194113597273825,94.514,88.5,0.015260329941654448,0.2713990937280075,0.0696397878712526
0.14527537339293134,0.411584133207798,94.962,89.59,0.015288716386956022,0.2663087598148667,0.1037851667014938
0.13550294029628834,0.40576789774000643,95.362,90.13,0.015312351534128799,0.2702649574437181,0.09442547310674046
0.1193731933965555,0.4636129805445671,95.76,88.93,0.014769982803813027,0.3442397871480116,0.12051309557702755
0.11438263509698841,0.40967004537582397,96.054,90.16,0.014849417044988374,0.29528741027883554,0.11218259468269362
0.10201341577131501,0.43536450698971746,96.374,90.02,0.015425579017385498,0.33335109121840245,0.11062997733555406
0.09550548628058352,0.44722609475255015,96.698,89.59,0.015377435537860216,0.3517206084719666,0.06306436903671259
0.0875428061279685,0.4363449977338314,96.942,90.17,0.015390116845250434,0.3488021916058629,0.09272780434952842
0.0788407302878397,0.4283559501171112,97.33,90.28,0.015508732222535116,0.3495152198292715,0.07403489523804402
0.0754540185444057,0.44926988646388055,97.44,90.63,0.014697791365406398,0.37381586791947485,0.11740482632093416
0.06335835146677235,0.47554495744407177,97.806,90.82,0.014842635225456998,0.4121866059772994,0.09934712270774913
0.0548471970759961,0.4724465111643076,98.076,90.87,0.015418911833897271,0.41759931408831147,0.06434758632827585
0.05379218760106112,0.49405068904161453,98.16,91.04,0.01544983673583516,0.4402585014405534,0.06265527234710236
0.04562901496253622,0.48640955284237863,98.454,91.28,0.015399392608486478,0.4407805378798424,0.08946686553665334
0.03939384912305018,0.5077615379542112,98.654,91.29,0.015384014915017521,0.46836768883116103,0.06413636705945935
0.03862032537405734,0.5144315353035926,98.704,91.4,0.014668195753756082,0.4758112099295353,0.1020225894085511
0.03268752580784295,0.536235484778881,98.876,91.45,0.015057097310605257,0.5035479589710381,0.10604410634011772
0.029968002633325032,0.5405604475736618,98.94,91.54,0.015576991278802037,0.5105924449403368,0.08729392257562184
0.027842836489197095,0.528130818605423,99.03,91.58,0.01538590701949566,0.5002879821162259,0.06519400731539698
0.024107487738931007,0.5446338412165642,99.194,91.5,0.015391929680124268,0.5205263534776332,0.09724657565971871
0.02155966960397847,0.5567591289430857,99.28,91.59,0.015290904837801024,0.5351994593391072,0.08585273054335697
0.021625242964967508,0.5757904326915741,99.262,91.59,0.014698873090622065,0.5541651897266067,0.08233716683968885
0.01891058012075714,0.5798299454152585,99.36,91.61,0.015185814684309313,0.5609193652945013,0.1169525990564445
0.019197952076209526,0.5745561785995961,99.356,91.78,0.01536484630516423,0.5553582265233865,0.056993406595817454
0.01595254393760115,0.6050761762261391,99.486,91.38,0.015329608526985969,0.5891236322885379,0.09604193459623882
0.01523934256264885,0.6074928317964077,99.454,91.44,0.015382491719082493,0.5922534892337589,0.06858597173790999
0.015083749720882124,0.6000630690157414,99.486,91.63,0.015124883188311096,0.5849793192948592,0.04516991044834463
0.014914970271253396,0.5973284922540187,99.52,91.49,0.014655212612103318,0.5824135219827653,0.06543741962027357
0.013987144832807483,0.6061526927351951,99.504,91.55,0.01530177087125266,0.5921655479023876,0.0778824894374271
0.014202617754912019,0.610961042791605,99.57,91.6,0.01546956145245096,0.596758425036693,0.0999918965713328
0.013425119189389795,0.6036259624361991,99.552,91.58,0.015493439896332334,0.5902008432468093,0.07864209361960767
